iter	MultiClass
166	0.3268707779
167	0.3260239993
168	0.3254944453
169	0.3244385658
170	0.3233858854
171	0.3226007341
172	0.3215367199
173	0.3204332216
174	0.3197302786
175	0.3187412929
176	0.3178162725
177	0.316569873
178	0.314979398
179	0.314357502
180	0.3134777684
181	0.3122286732
182	0.311153348
183	0.3102435581
184	0.3091932105
185	0.3081044528
186	0.3074182706
187	0.30669677
188	0.3057874395
189	0.3053293882
190	0.3043063395
191	0.3034367996
192	0.3025857532
193	0.301723126
194	0.3010153011
195	0.3003754427
196	0.2992676531
197	0.298566216
198	0.2977896476
199	0.2969924296
200	0.2960816733
201	0.2952709831
202	0.2946468382
203	0.294437639
204	0.2935488309
205	0.2924986757
206	0.2915436996
207	0.2906555766
208	0.2901145312
209	0.2893387322
210	0.2888006231
211	0.287904981
212	0.2875773365
213	0.2871554635
214	0.2864852855
215	0.2857631536
216	0.2850954449
217	0.2846369237
218	0.2838831126
219	0.2833045137
220	0.2827498624
221	0.2824172062
222	0.2818084117
223	0.2810292763
224	0.2803207266
225	0.2790793157
226	0.2782966664
227	0.2776727575
228	0.2768911348
229	0.2759597211
230	0.2751763461
231	0.2746300844
232	0.2742556181
233	0.2733058621
234	0.272923689
235	0.2721691651
236	0.2714488345
237	0.2712239215
238	0.2702723623
239	0.2695050263
240	0.2689816418
241	0.268252244
242	0.2677620926
243	0.2672074067
244	0.266112717
245	0.2657201752
246	0.264636461
247	0.2639085699
248	0.2633064701
249	0.2630059227
250	0.2623346744
251	0.2614308797
252	0.2610641139
253	0.2604716303
254	0.2594849808
255	0.2587738664
256	0.2585896784
257	0.2583752108
258	0.2573699691
259	0.2567189097
260	0.2562703015
261	0.2555292452
262	0.2549819278
263	0.2548707702
264	0.2542921859
265	0.2538986591
266	0.2531153113
267	0.2524137838
268	0.2518678278
269	0.2511521399
270	0.2506962062
271	0.2499838079
272	0.2495758613
273	0.2488721583
274	0.2480816127
275	0.2474773061
276	0.2469116722
277	0.2465132355
278	0.2457950105
279	0.2451513222
280	0.2449633151
281	0.2438976258
282	0.2434080961
283	0.2427025529
284	0.2420333459
285	0.2413852346
286	0.2407052427
287	0.2400707965
288	0.2392942674
289	0.2391295644
290	0.2387194717
291	0.2381087087
292	0.2375794546
293	0.2370738631
294	0.2365489515
295	0.2362829639
296	0.2357209927
297	0.2354084949
298	0.2345798938
299	0.233627459
300	0.2332748021
301	0.2326675915
302	0.2323148294
303	0.2318968508
304	0.2315629828
305	0.2311751833
306	0.2306075682
307	0.2304519158
308	0.2298175461
309	0.2291756918
310	0.2282306787
311	0.2278883016
312	0.2273390618
313	0.2269487512
314	0.2265411504
315	0.2260289371
316	0.2255650285
317	0.22492272
318	0.2242263622
319	0.2237744186
320	0.223247315
321	0.2225365694
322	0.2221415754
323	0.2213944751
324	0.2210753663
325	0.2208649858
326	0.2204066855
327	0.2200029371
328	0.2198837323
329	0.2195033347
330	0.2194495658
331	0.2191563286
332	0.2185527512
333	0.2182200551
334	0.2178577309
335	0.2173048845
336	0.2170327995
337	0.2164825933
338	0.2159464634
339	0.2154460147
340	0.2152064908
341	0.2147238387
342	0.2143880641
343	0.2135260193
344	0.2129949697
345	0.2121953766
346	0.2118788381
347	0.211562507
348	0.2109963497
349	0.2107340719
350	0.2104839274
351	0.2099942445
352	0.209611137
353	0.2094912943
354	0.209069708
355	0.2086898058
356	0.2084029172
357	0.2078546971
358	0.2074110847
359	0.2066270159
360	0.2062599867
361	0.2059941483
362	0.2057344994
363	0.2054238082
364	0.2047051142
365	0.2043068134
366	0.2038444337
367	0.2033884499
368	0.2025765859
369	0.2019165232
370	0.2017518507
371	0.2013676705
372	0.2009135496
373	0.2004964213
374	0.2003025819
375	0.1997994642
376	0.1994673229
377	0.1991907599
378	0.1987552901
379	0.1981390078
380	0.1976409298
381	0.19742943
382	0.1969580684
383	0.1967280119
384	0.1962916938
385	0.1960650055
386	0.1956413334
387	0.1952182216
388	0.194908999
389	0.1944284268
390	0.1940512265
391	0.1936788895
392	0.1934970136
393	0.1928998384
394	0.1927489077
395	0.1923578258
396	0.1919151736
397	0.1913990492
398	0.1909338808
399	0.1905070204
400	0.190123397
401	0.1897078484
402	0.1894782822
403	0.1892713981
404	0.1889641916
405	0.1885464944
406	0.1881528139
407	0.1874117936
408	0.1871030155
409	0.1866189646
410	0.1864458009
411	0.1862218097
412	0.1858563012
413	0.1856770671
414	0.1854919595
415	0.1852406155
416	0.1850008065
417	0.1845178569
418	0.1840100216
419	0.183626508
420	0.1834097572
421	0.1828274807
422	0.1825597224
423	0.1822126251
424	0.1816386882
425	0.1813324852
426	0.1811862229
427	0.1809778912
428	0.1806807308
429	0.1802798643
430	0.1798755414
431	0.1794552567
432	0.1791207755
433	0.1786709593
434	0.1782870703
435	0.1780524939
436	0.1779492632
437	0.1776790841
438	0.1771412302
439	0.1768016163
440	0.1764852142
441	0.1761124401
442	0.1757862495
443	0.1754787349
444	0.1750906186
445	0.1746937656
446	0.1743543342
447	0.174142941
448	0.1739713305
449	0.1736782
450	0.1735896699
451	0.173194465
452	0.1727383845
453	0.1725065756
454	0.1723323119
455	0.1721922
456	0.1719703557
457	0.1716764272
458	0.1712927684
459	0.171107494
460	0.1708405819
461	0.1705510754
462	0.1701540136
463	0.1697970358
464	0.1692707341
465	0.1689215192
466	0.1685173732
467	0.1681858647
468	0.1679701744
469	0.167787961
470	0.1675298549
471	0.1672656714
472	0.1671604226
473	0.166889842
474	0.1666049889
475	0.1662826872
476	0.1661412109
477	0.1657873041
478	0.1652061231
479	0.1649171754
480	0.1645030004
481	0.1643279289
482	0.1640081865
483	0.1637364522
484	0.1634304948
485	0.1631664812
486	0.1628649915
487	0.1626094875
488	0.1622314691
489	0.1620740977
490	0.161860254
491	0.1613634755
492	0.1612728907
493	0.1611728514
494	0.1608828667
495	0.1604096129
496	0.1602346209
497	0.1599702935
498	0.1597745987
499	0.1592425638
500	0.1587043731
501	0.1584942213
502	0.1582774642
503	0.1579434768
504	0.1578657527
505	0.1577160076
506	0.1575982356
507	0.1572944371
508	0.157101975
509	0.1568114904
510	0.1564290585
511	0.1560829812
512	0.1558191394
513	0.1554450669
514	0.1552161655
515	0.1549922806
516	0.1547894432
517	0.1543224703
518	0.1539981508
519	0.1536498601
520	0.1534530496
521	0.1533877974
522	0.1532884634
523	0.1529736149
524	0.1528137777
525	0.1526375772
526	0.1523232641
527	0.1519150937
528	0.1517390486
529	0.1515490871
530	0.1511897756
531	0.1508476194
532	0.1505538249
533	0.1504440634
534	0.1501771583
535	0.1498934839
536	0.1496622081
537	0.1493236839
538	0.1490198406
539	0.1485410562
540	0.1481977708
541	0.1478035379
542	0.1476685058
543	0.147327996
544	0.1471769255
545	0.1468423987
546	0.1467215351
547	0.1464657784
548	0.146206669
549	0.1458410429
550	0.1456675057
551	0.1454368112
552	0.1451816106
553	0.1449884329
554	0.1447342697
555	0.1445173369
556	0.1440807065
557	0.1437383464
558	0.1436143292
559	0.143264993
560	0.1429772219
561	0.1428283063
562	0.1425577457
563	0.1422670259
564	0.1420644701
565	0.1416626563
566	0.14155175
567	0.1411976471
568	0.1411147505
569	0.1409111655
570	0.1406869021
571	0.1404732368
572	0.1401936125
573	0.1399492394
574	0.1397068658
575	0.1396171393
576	0.1394359569
577	0.1392761772
578	0.1390671403
579	0.1389469438
580	0.1386399474
581	0.1385054584
582	0.1383265837
583	0.1380807537
584	0.137898375
585	0.1377292618
586	0.1375473852
587	0.1372934505
588	0.1369255296
589	0.13657539
590	0.1363507829
591	0.1360100553
592	0.1356282817
593	0.1354609754
594	0.1352884475
595	0.1350199071
596	0.1349237737
597	0.1347496416
598	0.1346371993
599	0.1344485096
600	0.1343030395
601	0.1341464354
602	0.1340667026
603	0.1338452425
604	0.1335459362
605	0.1334365348
606	0.1332112537
607	0.1330460117
608	0.1328034223
609	0.1324990612
610	0.1322631148
611	0.1321047893
612	0.1318551968
613	0.1315798227
614	0.1314990481
615	0.1312976887
616	0.1311265084
617	0.1308308973
618	0.1307635201
619	0.1306690708
620	0.1305231093
621	0.1303329228
622	0.1301418271
623	0.1299831709
624	0.1298844134
625	0.1297140583
626	0.1295519931
627	0.1294063377
628	0.1291997022
629	0.1289645764
630	0.1287293981
631	0.1284867066
632	0.1283339022
633	0.1281132537
634	0.1279232089
635	0.1277913508
636	0.1276357015
637	0.1274951392
638	0.1272100641
639	0.1270758566
640	0.1269850554
641	0.1268033511
642	0.1266327217
643	0.1263523007
644	0.1261468153
645	0.1260181568
646	0.1257994901
647	0.1257036745
648	0.1254977243
649	0.1252208297
650	0.124936387
651	0.1248186086
652	0.1245174433
653	0.1242895119
654	0.1241616165
655	0.1238198506
656	0.1237416786
657	0.1236110286
658	0.1234347512
659	0.1232352723
660	0.122775146
661	0.1225111142
662	0.1223432041
663	0.1221297477
664	0.1219922713
665	0.1218259367
666	0.1215747095
667	0.1214837665
668	0.1213006793
669	0.1211227425
670	0.1208989569
671	0.1207043022
672	0.1205907562
673	0.1204510756
674	0.120262518
675	0.1200715131
676	0.1199881084
677	0.1197901679
678	0.1195769703
679	0.1193436135
680	0.1190847499
681	0.1188753626
682	0.1187104066
683	0.1185375529
684	0.1183537946
685	0.1182119226
686	0.1180303278
687	0.1178673646
688	0.11775216
689	0.1176197604
690	0.1174052886
691	0.1172402773
692	0.1170731002
693	0.1168710241
694	0.1167379292
695	0.1166408331
696	0.1164641241
697	0.1163317496
698	0.1163098488
699	0.1161235817
700	0.116020407
701	0.1158789103
702	0.1156789983
703	0.1156072718
704	0.1155260463
705	0.1154356208
706	0.1152662816
707	0.1149642716
708	0.1148223819
709	0.1146177234
710	0.1143832787
711	0.1141825453
712	0.1140056707
713	0.1138695403
714	0.1137701089
715	0.1136257018
716	0.1135287474
717	0.113400815
718	0.1132648869
719	0.1132010909
720	0.113043255
721	0.11292853
722	0.1127744971
723	0.1125891054
724	0.1125225798
725	0.1124273588
726	0.1122993896
727	0.1120837804
728	0.111855035
729	0.1116676269
730	0.1115532283
731	0.1114095225
732	0.1112682372
733	0.1111193333
734	0.1109853368
735	0.1107788554
736	0.1106643406
737	0.1105474376
738	0.1103145872
739	0.1100548358
740	0.1099913225
741	0.1098705904
742	0.1096601899
743	0.1095412872
744	0.1093854865
745	0.1093034413
746	0.1090971064
747	0.1089088583
748	0.1087282334
749	0.1084919238
750	0.1082048467
751	0.1079992172
752	0.1078879404
753	0.1077621255
754	0.1076660671
755	0.1075154488
756	0.1073054198
757	0.1070954936
758	0.1069329027
759	0.1068510107
760	0.1066663695
761	0.1064992442
762	0.1064069383
763	0.1062440559
764	0.1060382814
765	0.1059749369
766	0.1058125634
767	0.1056425748
768	0.1055632254
769	0.1054826478
770	0.1052299699
771	0.105155041
772	0.105103312
773	0.1048338558
774	0.1047138666
775	0.1044996404
776	0.1043273279
777	0.1041375308
778	0.1039626554
779	0.1038581187
780	0.1037956905
781	0.1037138327
782	0.1035017845
783	0.1033207088
784	0.1031564485
785	0.1030549345
786	0.1028388671
787	0.1026000485
788	0.1024142677
789	0.1023094569
790	0.102134399
791	0.1020319141
792	0.1019411703
793	0.1018071181
794	0.1016346144
795	0.1015717814
796	0.1014531379
797	0.1013062389
798	0.1011465512
799	0.1010957129
800	0.1010222437
801	0.1008156763
802	0.100733616
803	0.1006575772
804	0.1005149734
805	0.1004265777
806	0.1003074831
807	0.1001546415
808	0.100022446
809	0.09990373044
810	0.09970171283
811	0.09961092027
812	0.0995125403
813	0.09939657572
814	0.09928698724
815	0.0991664903
816	0.09901318536
817	0.09881771026
818	0.09865050973
819	0.0984496246
820	0.098281311
821	0.09822889546
822	0.09807773866
823	0.09794088288
824	0.09778064681
825	0.09770677532
826	0.09761006761
827	0.09753520636
828	0.09733311218
829	0.09720181238
830	0.09707149717
831	0.09698636889
832	0.0968091608
833	0.09673315578
834	0.09662194413
835	0.09649984093
836	0.09624354961
837	0.09603930189
838	0.09595506312
839	0.09589467249
840	0.09585327544
841	0.09569496951
842	0.09562909335
843	0.09555408198
844	0.09545903264
845	0.09538426964
846	0.09522922507
847	0.09505299284
848	0.09492495626
849	0.09476164028
850	0.09465676624
851	0.09452290286
852	0.09440907303
853	0.0942730871
854	0.09414027569
855	0.09400768745
856	0.09387529621
857	0.09377753933
858	0.09359283338
859	0.09344241306
860	0.09328825352
861	0.09312843054
862	0.093035064
863	0.09290764475
864	0.09282369105
865	0.09274566093
866	0.09259721185
867	0.09254237306
868	0.09245382131
869	0.09225854291
870	0.09211037401
871	0.0919238101
872	0.09179315252
873	0.09163136076
874	0.09153304224
875	0.09146990848
876	0.09137636901
877	0.09126750089
878	0.09108991446
879	0.09103281379
880	0.09093459939
881	0.09089630234
882	0.09072529832
883	0.09058199884
884	0.09039242357
885	0.0902812291
886	0.09014703745
887	0.08997692431
888	0.08985162888
889	0.08977061727
890	0.08964942007
891	0.08958473053
892	0.08951084762
893	0.08938343392
894	0.08932930129
895	0.08923107806
896	0.0892043967
897	0.08907113006
898	0.08903727913
899	0.08891523287
900	0.0887647492
901	0.08864459554
902	0.08858326118
903	0.08852172645
904	0.0884220538
905	0.08832341664
906	0.08818890431
907	0.08811370893
908	0.0879753735
909	0.0878498345
910	0.08771594876
911	0.08749377975
912	0.08746884695
913	0.08741325496
914	0.08730479318
915	0.08710831656
916	0.08702238781
917	0.08687442229
918	0.08667173355
919	0.08657221803
920	0.0864862632
921	0.08642328879
922	0.08630155708
923	0.08618974972
924	0.08599673902
925	0.08593557653
926	0.08576953441
927	0.08561233339
928	0.08555327098
929	0.08550901215
930	0.08537362298
931	0.08528438893
932	0.08510458158
933	0.08502885833
934	0.08501551989
935	0.08494934103
936	0.08492446946
937	0.08484493716
938	0.08466344723
939	0.08454168905
940	0.08441721316
941	0.08434789289
942	0.08427175573
943	0.08422875726
944	0.08415038827
945	0.08395037463
946	0.08382931721
947	0.08373751417
948	0.08359838809
949	0.08349184462
950	0.08337645446
951	0.08333156464
952	0.08324253761
953	0.08313512816
954	0.08303646027
955	0.08296574399
956	0.08284575854
957	0.08276374743
958	0.08265645737
959	0.0826103607
960	0.08249755085
961	0.08237648053
962	0.08231771551
963	0.08221781444
964	0.08211945861
965	0.08203319142
966	0.0818837345
967	0.08182184851
968	0.08171715317
969	0.08161987206
970	0.08157705815
971	0.08152843009
972	0.08143418419
973	0.08127168075
974	0.08114028568
975	0.08103966761
976	0.08087745517
977	0.0807699135
978	0.08067785185
979	0.08052867569
980	0.08047933986
981	0.08038107789
982	0.08025543336
983	0.08013381453
984	0.08008253223
985	0.08001485944
986	0.07995724153
987	0.07989932054
988	0.07982306676
989	0.07976723015
990	0.0796073029
991	0.07951533135
992	0.07932997095
993	0.07920465875
994	0.07906881408
995	0.07897911965
996	0.07893151512
997	0.07886789598
998	0.07881566933
999	0.07869432767
